year,individual_ID,snake_season,sex,reproductive_class,location_ID,date,woody_debris,ground_layer_veg,shrub_layer,rock_cover,canopy_cover,prob_density_ind,volume_contour_ind,prob_density_pop,volume_contour_pop
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-30,2018-08-20,0,100,30,0,0,3.64764E-05,58.80620472,1.531E-06,6.630796572
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-34,2018-08-20,30,80,50,80,22,0.000324039,92.79578138,2.26191E-05,97.96400799
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-33,2018-08-20,80,80,30,10,47,0.000306876,99.72229952,9.09291E-06,39.38168184
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-29,2018-08-20,0,100,1,0,0,3.0854E-05,58.39262971,2.4609E-06,10.65822261
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-25,2018-08-20,100,0,0,0,2,6.48114E-05,91.32043486,8.93841E-06,38.71255438
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-21,2018-08-20,0,100,0,0,0,2.64402E-05,98.08164172,2.79824E-06,12.11928554
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-35,2018-08-26,5,70,20,80,45,0.000220675,86.50748515,2.00307E-05,86.75380531
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-33,2018-08-26,1,90,30,0,69,1.57416E-05,35.34317221,3.0699E-07,1.329584336
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-31,2018-08-26,0,100,60,0,1,8.04292E-05,91.08578006,1.61732E-06,7.004646627
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-34,2018-08-26,80,80,30,10,53,0.000289719,98.35089778,8.70752E-06,37.71255938
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-22,2018-08-26,0,100,30,0,3,2.66276E-05,98.34432062,2.61054E-06,11.30633471
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-28,2018-08-27,0,100,0,0,9,0.000161684,98.3025651,4.93793E-06,21.38633101
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-33,2018-08-27,0,30,10,80,50,2.13677E-05,28.1709141,9.78393E-06,42.37450989
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-30,2018-08-27,0,100,20,0,3,4.45342E-05,77.68412287,4.62143E-06,20.01555165
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-29,2018-09-05,0,100,0,0,6,0.000155986,96.79301924,5.02849E-06,21.77853297
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-36,2018-09-05,10,20,30,80,92,0.000219671,86.41945854,2.27877E-05,98.69432592
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-35,2018-09-05,80,80,30,10,50,0.000304465,99.4781764,9.2462E-06,40.04556634
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-31,2018-09-05,0,100,30,0,30,6.45978E-05,90.73892021,4.96024E-06,21.4829529
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-24,2018-09-05,0,100,0,0,27,3.91271E-05,42.08782828,3.50191E-06,15.16686568
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-26,2018-09-05,0,100,20,0,4,1.47904E-05,32.13550653,2.01872E-06,8.743153462
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-23,2018-09-05,0,100,30,0,2,2.64539E-05,98.12925178,2.53083E-06,10.96111284
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-30,2018-09-09,0,100,30,0,7,8.58835E-05,62.43085673,3.11106E-06,13.4740779
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-37,2018-09-09,5,100,20,10,43,0.000188431,80.89510565,1.55731E-05,67.44752799
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-34,2018-09-09,0,100,0,0,1,7.7605E-05,73.62762944,9.09237E-06,39.37932182
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-32,2018-09-09,5,1,0,100,65,3.27153E-05,52.08278593,1.38885E-05,60.15152119
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-36,2018-09-09,0,100,20,0,0,0.000187119,86.75693084,8.70033E-06,37.68140338
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-32,2018-09-09,0,100,20,0,5,6.9002E-05,93.43859372,4.46045E-06,19.31835793
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-38,2018-09-12,5,90,10,50,48,0.000191384,81.63449719,1.6188E-05,70.11093634
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-35,2018-09-12,10,60,40,0,14,0.000113663,97.10832102,8.80435E-06,38.13190615
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-34,2018-09-12,5,50,20,0,83,1.56897E-05,35.22529837,3.06402E-07,1.327037671
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-33,2018-09-12,10,20,30,5,92,3.02372E-05,47.26759912,1.82557E-05,79.06621293
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-37,2018-09-12,10,60,40,0,13,0.000202884,89.79519438,8.80435E-06,38.13190615
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-31,2018-09-12,5,50,20,0,14,0.000135235,88.86065647,3.97351E-06,17.20941519
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-33,2018-09-12,0,100,10,0,0,7.18867E-05,95.24885859,4.61063E-06,19.96879449
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-25,2018-09-12,0,80,30,100,58,0.000100303,73.96704534,3.17424E-06,13.74773733
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-39,2018-09-17,0,100,10,0,36,0.000198192,83.11715066,1.48584E-05,64.35224999
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-36,2018-09-17,0,100,0,0,3,0.000113445,97.0402005,8.37781E-06,36.28456936
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-34,2018-09-17,20,60,20,60,59,4.55358E-05,71.95902367,1.87195E-05,81.07474981
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-38,2018-09-17,0,100,0,0,0,0.000194277,88.22491591,8.37781E-06,36.28456936
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-32,2018-09-17,0,100,0,0,8,0.000123645,84.01008498,5.05522E-06,21.89431348
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-40,2018-09-19,30,100,5,0,47,0.00012378,59.9393122,9.35445E-06,40.51442408
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-37,2018-09-19,0,100,0,0,0,0.000107889,95.23603568,8.91041E-06,38.59127295
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-35,2018-09-19,80,30,5,5,50,2.47062E-05,50.71245938,7.85246E-06,34.0092547
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-35,2018-09-19,40,60,30,80,51,4.59975E-05,72.60447403,1.94073E-05,84.05364981
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-39,2018-09-19,0,100,0,0,2,0.00014838,79.66806362,8.74909E-06,37.8926047
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-34,2018-09-19,0,60,5,0,18,7.27928E-05,95.78416275,4.98828E-06,21.60438786
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-26,2018-09-19,10,60,5,60,85,9.65518E-05,72.51975247,3.56798E-06,15.45305274
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-28,2018-09-19,80,5,0,5,15,6.50775E-05,91.56729845,8.56108E-06,37.07832005
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-41,2018-09-24,10,100,1,0,44,0.000165089,74.54178158,1.08532E-05,47.00552263
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-38,2018-09-24,0,100,20,1,1,0.000117204,98.35487601,8.47894E-06,36.72256707
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-36,2018-09-24,20,40,30,40,66,4.22564E-05,67.28701885,5.72735E-06,24.80533855
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-40,2018-09-24,0,100,20,1,0,0.000202579,89.7546566,8.53122E-06,36.94900383
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-34,2018-09-24,0,90,20,0,13,0.000119041,82.01690684,5.06241E-06,21.92545075
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-35,2018-09-24,10,50,20,10,58,2.74671E-05,52.00716172,3.40196E-06,14.7339977
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-27,2018-09-24,1,70,5,70,84,9.45559E-05,71.73661087,3.13733E-06,13.58786142
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-29,2018-09-24,100,0,0,0,22,6.92525E-05,95.34054906,8.77252E-06,37.99405204
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-42,2018-09-26,10,100,5,0,29,0.000182251,79.52679067,1.7931E-05,77.65961575
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-39,2018-09-26,80,60,60,0,27,9.61897E-05,90.333392,8.15289E-06,35.31040998
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-41,2018-09-26,80,60,60,0,25,0.000166651,82.94753487,8.15289E-06,35.31040998
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-43,2018-09-28,10,100,5,0,29,0.000174299,77.51588631,1.17479E-05,50.88032646
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-40,2018-09-28,60,40,20,0,60,2.3135E-05,30.24569128,7.93184E-06,34.35303318
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-37,2018-09-28,20,40,30,40,75,3.69834E-05,59.60702742,8.48846E-06,36.7637818
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-42,2018-09-28,0,100,0,0,1,0.000138904,77.62587729,9.11518E-06,39.47812166
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-36,2018-10-01,5,5,0,100,81,7.94248E-05,95.64380379,1.16831E-05,50.59995012
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-38,2018-10-01,10,5,1,100,76,5.31931E-05,80.32994903,8.89712E-06,38.53371824
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-36,2018-10-01,10,50,20,10,64,2.61794E-05,48.89314894,3.94493E-06,17.08560741
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-30,2018-10-01,40,1,30,0,42,1.47989E-05,32.15474047,6.48055E-07,2.806744704
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-44,2018-10-03,40,30,20,100,75,0.000119407,58.40868488,1.84341E-05,79.83851977
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-41,2018-10-03,80,40,30,100,87,2.15971E-05,28.45444911,1.06678E-05,46.20275823
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-39,2018-10-03,60,10,10,100,87,5.31895E-05,80.31930956,8.25577E-06,35.75601103
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-43,2018-10-03,30,5,0,100,77,3.08382E-05,25.27457298,1.42466E-05,61.70230121
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-37,2018-10-07,10,30,10,100,40,2.0462E-05,35.91474843,1.38137E-06,5.982764303
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-28,2018-10-07,0,40,0,90,64,0.000101644,74.48191172,3.25553E-06,14.09979145
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-31,2018-10-07,20,100,20,0,33,1.47428E-05,32.02326733,3.4984E-07,1.515169504
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-45,2018-10-10,40,30,20,90,32,6.37205E-05,35.8341903,1.4131E-05,61.20188425
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-42,2018-10-10,20,80,20,50,26,2.13485E-05,28.14741581,2.4313E-06,10.53002739
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-40,2018-10-10,80,80,80,80,62,3.06142E-05,47.9917045,1.1313E-05,48.99680924
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-44,2018-10-10,40,60,20,80,82,0.000125597,73.17356666,1.22029E-05,52.85120325
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-03,2019-04-12,5,60,10,30,7,7.11552E-05,80.67915011,2.01215E-06,8.714690028
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-03,2019-04-12,10,5,10,100,5,2.84233E-05,25.59139699,1.95114E-06,8.450465494
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-03,2019-04-12,10,10,30,20,3,5.73555E-05,78.03055928,8.90411E-06,38.56398847
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-03,2019-04-12,1,20,50,20,0,1.95974E-05,32.40940251,1.27281E-05,55.12579192
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-04,2019-04-19,10,70,20,30,8,8.1486E-05,85.20290541,2.19265E-06,9.49643824
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-04,2019-04-19,20,10,1,80,9,0.000255019,70.30783774,1.31531E-05,56.96645479
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-04,2019-04-19,10,40,20,80,0,2.84314E-05,25.5970828,1.97605E-06,8.558346001
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-04,2019-04-19,20,50,50,10,0,7.54268E-05,26.47913001,7.32181E-07,3.171098121
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-04,2019-04-19,10,10,30,20,5,5.78258E-05,78.44538154,8.65112E-06,37.46825745
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-04,2019-04-19,10,10,0,100,8,3.0597E-05,49.7821451,8.45404E-06,36.61473452
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-05,2019-04-22,10,20,50,60,5,8.20845E-05,85.48095205,2.16483E-06,9.375945824
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-05,2019-04-22,5,100,30,0,4,5.34571E-05,16.09863891,5.25421E-06,22.75612887
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-05,2019-04-22,1,70,10,20,15,0.000146043,64.92814323,7.69307E-06,33.31893356
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-05,2019-04-22,1,0,0,100,37,7.00612E-05,87.02337556,1.08605E-05,47.037295
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-05,2019-04-22,1,0,0,100,15,2.45347E-05,41.73118319,5.26993E-06,22.82421406
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-01,2019-04-22,20,30,20,80,25,5.53836E-05,38.08081865,2.4352E-06,10.54692591
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-06,2019-04-29,20,60,40,50,7,7.033E-05,80.28282437,2.54787E-06,11.03492218
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-06,2019-04-29,10,1,0,100,66,6.84993E-05,85.9281966,1.12336E-05,48.65304468
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-02,2019-04-29,10,50,40,60,47,5.5416E-05,38.10851694,2.73627E-06,11.85086204
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-04,2019-05-02,5,90,50,20,18,6.06334E-05,32.49060951,3.29266E-06,14.26061368
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-05,2019-05-02,30,20,20,100,18,0.000289255,74.64306374,3.33261E-06,14.43362629
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-06,2019-05-02,10,0,0,100,60,3.54357E-05,55.91335384,9.50475E-06,41.16536374
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-03,2019-05-07,10,70,20,90,40,0.000334455,77.03154278,1.49641E-06,6.480993948
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-07,2019-05-09,1,60,20,50,15,2.40693E-05,37.54719187,8.32283E-06,36.04645588
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-06,2019-05-09,10,0,0,100,48,0.00023847,67.64903502,1.30611E-05,56.56824733
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-05,2019-05-09,20,80,70,0,65,6.72256E-05,35.57094749,3.66154E-06,15.85824815
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-06,2019-05-09,30,20,20,100,20,0.000224352,62.53426489,2.92127E-06,12.65211947
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-07,2019-05-09,20,90,50,0,18,3.78111E-05,62.36397758,4.40915E-06,19.09616604
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-07,2019-05-09,20,50,80,0,61,1.25977E-05,19.88097734,4.80676E-07,2.081823369
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-03,2019-05-09,5,80,0,100,74,6.9008E-05,43.491822,9.35295E-06,40.50790568
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-08,2019-05-12,1,70,50,30,52,0.00029672,76.07783355,3.23531E-06,14.01223566
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-08,2019-05-13,1,60,20,50,25,4.61058E-05,65.52438816,8.14329E-06,35.26882561
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-07,2019-05-13,10,0,0,100,52,0.000233458,66.84681551,1.32254E-05,57.27960096
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-06,2019-05-13,20,100,30,0,51,5.22021E-05,28.36153865,4.56174E-06,19.75705909
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-07,2019-05-13,0,30,40,70,42,0.00019832,56.97784818,3.5383E-06,15.32449521
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-08,2019-05-13,20,20,100,0,19,3.5351E-05,58.87198501,5.32727E-06,23.07258122
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-08,2019-05-13,0,90,90,0,58,2.05782E-05,34.36266241,1.867E-06,8.086049565
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-04,2019-05-13,10,100,80,0,49,3.13479E-05,25.25231497,6.77233E-07,2.933118442
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-05,2019-05-14,5,20,90,10,94,3.13856E-05,25.27427477,4.89885E-07,2.1217088
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-04,2019-05-14,10,70,20,90,36,0.000318377,73.34574681,1.47521E-06,6.389162345
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-09,2019-05-15,1,60,20,50,24,4.63952E-05,65.78807982,7.91103E-06,34.26291105
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-08,2019-05-15,10,0,0,100,47,0.000257719,70.7946573,1.3192E-05,57.13510356
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-09,2019-05-15,70,90,30,0,40,3.69944E-05,61.20807829,4.13094E-06,17.89121842
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-06,2019-05-17,90,80,60,0,54,3.0851E-05,27.04189123,2.70879E-06,11.73185506
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-09,2019-05-17,0,90,90,0,61,2.12355E-05,35.64861954,2.40258E-06,10.40564196
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-10,2019-05-23,1,70,70,60,23,6.65655E-05,78.22679149,2.02849E-05,87.85465271
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-07,2019-05-23,10,80,30,20,64,6.1725E-05,40.9611398,5.51167E-06,23.87123214
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-10,2019-05-23,30,60,20,0,15,2.87092E-05,48.97987295,1.57073E-06,6.802879286
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-07,2019-05-26,5,100,10,0,19,7.97462E-05,39.71777305,1.64641E-06,7.13064036
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-09,2019-05-26,10,90,80,30,50,0.000291009,75.0202338,3.19603E-06,13.84210019
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-10,2019-05-26,50,90,20,0,11,1.85172E-05,30.22074712,6.60737E-06,28.61674837
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-06,2019-05-26,0,0,0,100,3,0.000112846,58.30661309,7.75991E-06,33.60841565
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-11,2019-05-28,1,70,70,60,22,6.69993E-05,78.44044959,1.89423E-05,82.039826
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-09,2019-05-28,0,100,10,0,48,0.000105673,37.35770544,3.20316E-06,13.87298523
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-11,2019-05-29,5,40,0,100,65,8.72549E-05,99.79013344,1.10152E-05,47.70721668
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-10,2019-05-31,0,100,0,0,0,0.000103799,36.60403501,3.54689E-06,15.36167194
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-08,2019-05-31,100,10,5,0,7,0.000600298,93.71619515,9.07501E-06,39.3041672
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-10,2019-05-31,0,100,5,0,0,7.55662E-05,26.54707598,2.68557E-06,11.63130643
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-11,2019-05-31,90,40,30,5,15,2.82342E-05,48.16807699,1.5286E-06,6.620435391
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-07,2019-05-31,100,50,50,0,48,0.000180361,78.77033863,8.42029E-06,36.46852442
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-08,2019-06-01,100,50,50,0,46,0.00018339,79.62587801,9.13388E-06,39.55910642
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-11,2019-06-03,0,100,5,0,5,0.000131911,48.03060222,5.00051E-06,21.65737944
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-09,2019-06-03,100,10,5,0,0,0.000627696,96.04571277,9.09034E-06,39.37053594
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-11,2019-06-03,10,80,5,0,2,8.6686E-05,87.82611132,3.82938E-06,16.58516269
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-09,2019-06-03,100,50,50,0,53,0.00018202,79.16914559,8.28128E-06,35.86647268
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-01,2019-06-03,5,70,10,40,27,0.000268739,62.1845182,1.6773E-06,7.264435566
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-12,2019-06-05,10,50,50,60,18,6.90439E-05,79.7186351,1.97493E-05,85.53465176
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-12,2019-06-05,0,100,5,0,0,0.000135164,48.8721225,4.74703E-06,20.55955425
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-08,2019-06-05,10,20,5,80,27,0.000290734,95.06058371,1.0129E-05,43.86885354
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-10,2019-06-05,100,10,5,0,9,0.000652565,98.41147508,8.88925E-06,38.49963299
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-11,2019-06-05,10,60,29,60,85,0.000160002,47.14867091,3.23757E-06,14.02200105
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-12,2019-06-05,5,100,20,0,3,2.08791E-05,36.19734087,1.23222E-06,5.336775057
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-02,2019-06-05,5,60,20,40,34,0.000274469,63.46169175,1.46912E-06,6.362824187
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-13,2019-06-07,0,100,0,0,5,0.000140477,50.54156497,4.78171E-06,20.70975051
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-11,2019-06-07,100,40,60,0,75,0.000118662,47.53108969,7.14444E-06,30.94277891
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-12,2019-06-07,10,90,50,80,73,0.000110978,34.64591208,2.66056E-06,11.5229777
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-13,2019-06-07,0,100,90,0,1,3.5633E-05,59.29075149,1.61959E-06,7.014504984
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-12,2019-06-07,10,80,0,0,5,0.000107422,96.92574202,6.70127E-06,29.02339795
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-10,2019-06-07,100,50,50,0,45,0.000177212,77.89372964,8.9527E-06,38.77442118
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-14,2019-06-14,0,100,0,0,24,8.01322E-05,27.30970171,3.32835E-06,14.41519285
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-09,2019-06-14,10,30,5,90,33,0.000249802,86.72351302,9.93882E-06,43.04534602
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-12,2019-06-14,100,40,60,0,83,0.000137592,51.70211176,7.81004E-06,33.82551261
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-13,2019-06-14,10,30,10,90,27,0.000456257,91.47514648,1.05511E-05,45.69724507
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-14,2019-06-14,0,100,50,0,0,7.97578E-05,90.76318438,2.78976E-06,12.0825367
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-13,2019-06-14,20,70,0,0,0,0.000103495,95.21655905,6.6198E-06,28.67056956
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-11,2019-06-15,100,50,50,0,55,0.000176451,77.64629167,8.792E-06,38.078409
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-13,2019-06-18,0,100,0,0,0,5.94204E-05,73.88593262,8.45936E-06,36.63774477
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-15,2019-06-18,0,100,0,0,0,0.000118485,42.76705233,3.76901E-06,16.32368065
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-13,2019-06-18,100,30,80,0,6,0.000133842,50.88807392,7.96965E-06,34.51682594
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-15,2019-06-18,1,100,50,0,0,3.59059E-05,59.65929857,1.59814E-06,6.9216028
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-14,2019-06-18,60,90,0,0,0,9.61298E-05,91.92516085,6.83863E-06,29.618325
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-12,2019-06-18,100,50,50,0,50,0.000197342,83.67967227,8.83544E-06,38.26656338
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-05,2019-06-18,10,50,40,100,42,0.000295879,68.19213348,1.49964E-06,6.495000411
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-16,2019-06-20,0,100,0,0,0,6.56707E-05,21.39602061,4.25945E-06,18.44783407
